Id_bien;Code_Commune;Type_Local;Surface_Bati;Nombre_Piece_Princ
1022;2290;Appartement;36;2
1023;2274;Appartement;32;1
1024;2345;Maison;57;3
1025;2275;Appartement;67;3
1026;2288;Appartement;44;2
1027;2288;Appartement;34;2
1028;2263;Appartement;75;4
1029;2347;Appartement;32;1
1030;2272;Appartement;27;1
1031;2316;Appartement;66;4
1032;2349;Appartement;43;2
1033;2349;Appartement;79;4
1034;2349;Appartement;66;3
1035;2428;Appartement;14;1
1036;2416;Appartement;78;3
1037;2414;Appartement;21;1
1038;2429;Appartement;68;2
1039;2449;Appartement;26;1
1040;2435;Maison;90;5
1041;2421;Appartement;51;2
1042;2536;Appartement;123;4
1043;2566;Appartement;86;5
1044;2638;Appartement;50;2
1045;2641;Appartement;60;2
1046;2622;Appartement;54;2
1047;2637;Appartement;31;1
1048;2632;Appartement;23;1
1049;2635;Maison;89;4
1050;2623;Appartement;47;2
1051;2627;Appartement;64;3
1052;2630;Appartement;31;1
1053;2674;Appartement;71;2
1054;2849;Appartement;38;2
1055;2849;Appartement;50;2
1056;2817;Appartement;67;3
1057;2818;Appartement;14;1
1058;2832;Appartement;30;2
1059;2923;Appartement;60;3
1060;2851;Appartement;39;2
1061;2848;Maison;50;2
1062;2833;Appartement;29;1
1063;2834;Appartement;64;3
1064;2860;Appartement;67;4
1065;2948;Appartement;138;5
1066;2948;Appartement;58;3
1067;2948;Appartement;73;4
1068;2955;Appartement;32;2
1069;2955;Appartement;37;2
1070;2955;Appartement;64;3
1071;2955;Appartement;19;1
1072;2966;Appartement;74;4
1073;2964;Appartement;66;4
1074;2964;Appartement;56;3
1075;2953;Appartement;32;2
1076;2950;Appartement;60;2
1077;2945;Appartement;20;1
1078;2969;Appartement;56;3
1079;2952;Appartement;33;1
1080;2962;Appartement;28;2
1081;2968;Appartement;53;2
1082;2944;Appartement;84;4
1083;2944;Appartement;83;3
1084;2954;Appartement;72;2
1085;2954;Appartement;85;3
1086;2941;Appartement;91;4
1087;2958;Appartement;100;4
1088;2943;Appartement;44;2
1089;2943;Maison;95;4
1090;2972;Appartement;65;4
1091;2996;Appartement;58;3
1092;2980;Appartement;34;2
1093;2980;Appartement;16;1
1094;3005;Appartement;72;4
1095;2984;Appartement;65;3
1096;3017;Appartement;64;3
1097;2988;Appartement;47;3
1098;2988;Appartement;65;3
1099;3003;Appartement;53;3
1100;2995;Appartement;69;4
1101;3044;Appartement;67;3
1102;3062;Appartement;121;6
1103;3033;Appartement;28;2
1104;3033;Appartement;35;2
1105;3033;Appartement;60;3
1106;3030;Appartement;39;1
1107;3054;Appartement;20;1
1108;3053;Maison;74;4
1109;3039;Appartement;52;3
1110;3019;Appartement;22;1
1111;3049;Appartement;40;2
1112;3042;Appartement;66;4
1113;3061;Appartement;38;3
1114;3034;Appartement;63;4
1115;3072;Appartement;50;2
1116;3102;Maison;78;5
1117;3135;Appartement;84;4
1118;3138;Appartement;67;3
1119;3156;Maison;89;5
1120;3071;Appartement;60;3
1121;3139;Appartement;81;4
1122;3162;Appartement;31;1
1123;46;Maison;110;5
1124;55;Appartement;41;2
1125;62;Appartement;143;5
1126;79;Appartement;31;1
1127;204;Appartement;46;3
1128;226;Appartement;32;1
1129;209;Appartement;41;1
1130;170;Appartement;53;2
1131;169;Appartement;71;4
1132;202;Maison;102;3
1133;148;Maison;96;5
1134;143;Appartement;33;2
1135;142;Appartement;58;2
1136;142;Appartement;80;4
1137;142;Appartement;33;1
1138;148;Appartement;54;2
1139;142;Appartement;45;2
1140;206;Appartement;62;3
1141;174;Appartement;50;3
1142;203;Appartement;52;2
1143;203;Appartement;27;1
1144;227;Appartement;32;3
1145;227;Appartement;102;4
1146;234;Maison;40;3
1147;231;Appartement;61;3
1148;280;Appartement;50;2
1149;300;Appartement;33;3
1150;301;Appartement;27;1
1151;301;Appartement;20;2
1152;301;Maison;26;3
1153;302;Appartement;64;3
1154;299;Appartement;35;2
1155;329;Appartement;58;3
1156;315;Appartement;143;4
1157;313;Appartement;21;2
1158;313;Appartement;56;3
1159;318;Appartement;68;3
1160;318;Appartement;37;2
1161;314;Appartement;35;1
1162;314;Appartement;61;3
1163;323;Appartement;41;2
1164;324;Appartement;70;3
1165;322;Appartement;64;4
1166;325;Appartement;57;3
1167;321;Appartement;83;4
1168;342;Maison;93;6
1169;342;Appartement;63;4
1170;342;Appartement;80;4
1171;317;Appartement;40;2
1172;317;Appartement;76;4
1173;374;Appartement;50;2
1174;371;Appartement;29;1
1175;371;Appartement;24;1
1176;372;Appartement;90;5
1177;372;Maison;37;3
1178;408;Appartement;72;3
1179;409;Appartement;35;2
1180;465;Appartement;92;3
1181;472;Appartement;40;2
1182;480;Appartement;63;2
1183;480;Appartement;40;2
1184;483;Appartement;60;4
1185;520;Appartement;86;3
1186;564;Appartement;51;2
1187;564;Appartement;12;1
1188;601;Appartement;52;2
1189;621;Appartement;47;1
1190;667;Appartement;28;2
1191;733;Appartement;42;2
1192;797;Appartement;42;2
1193;797;Appartement;66;3
1194;818;Appartement;45;2
1195;796;Appartement;46;2
1196;783;Appartement;59;3
1197;779;Appartement;81;5
1198;814;Appartement;21;1
1199;781;Appartement;22;2
1200;801;Appartement;62;3
1201;801;Appartement;33;1
1202;780;Maison;70;3
1203;800;Appartement;47;2
1204;800;Appartement;21;1
1205;812;Appartement;80;4
1206;947;Appartement;30;2
1207;904;Appartement;19;1
1208;904;Appartement;16;1
1209;904;Appartement;21;1
1210;904;Appartement;19;1
1211;945;Appartement;39;2
1212;945;Appartement;80;5
1213;903;Appartement;27;1
1214;900;Appartement;45;3
1215;915;Maison;89;4
1216;910;Maison;33;3
1217;901;Appartement;58;3
1218;911;Appartement;92;4
1219;943;Maison;43;3
1220;905;Appartement;68;3
1221;902;Maison;23;2
1222;1010;Appartement;27;2
1223;1042;Maison;81;4
1224;1035;Appartement;77;4
1225;1035;Appartement;57;3
1226;1035;Appartement;30;1
1227;1057;Appartement;49;3
1228;1055;Appartement;63;3
1229;1055;Appartement;46;2
1230;1096;Appartement;56;2
1231;1100;Appartement;37;2
1232;1059;Appartement;62;2
1233;1069;Appartement;76;4
1234;1137;Appartement;21;1
1235;1136;Appartement;70;1
1236;1174;Appartement;47;2
1237;1173;Appartement;88;4
1238;1158;Appartement;64;3
1239;1196;Appartement;94;4
1240;1249;Appartement;74;4
1241;1210;Appartement;54;3
1242;1252;Appartement;78;4
1243;1204;Appartement;85;4
1244;1205;Appartement;66;4
1245;1204;Appartement;148;5
1246;1209;Appartement;48;3
1247;1347;Appartement;50;3
1248;1277;Appartement;38;2
1249;1280;Appartement;53;2
1250;1343;Appartement;32;2
1251;1372;Appartement;60;3
1252;1374;Maison;74;3
1253;1391;Appartement;48;3
1254;1357;Appartement;46;2
1255;1445;Appartement;32;1
1256;1457;Appartement;63;4
1257;1449;Appartement;32;1
1258;1446;Appartement;30;1
1259;1488;Maison;100;5
1260;1535;Maison;80;3
1261;1536;Appartement;37;2
1262;1558;Appartement;54;3
1263;1594;Appartement;59;2
1264;1579;Appartement;28;2
1265;1598;Maison;29;2
1266;1578;Appartement;32;2
1267;1618;Appartement;148;6
1268;1625;Appartement;78;3
1269;1625;Appartement;13;1
1270;1626;Appartement;65;3
1271;1667;Appartement;72;3
1272;1698;Appartement;56;2
1273;1701;Appartement;42;2
1274;1713;Appartement;45;2
1275;1733;Appartement;78;4
1276;1732;Appartement;42;2
1277;1731;Appartement;37;2
1278;1776;Appartement;97;2
1279;1776;Appartement;17;1
1280;1816;Appartement;50;2
1281;1821;Appartement;38;1
1282;1854;Appartement;78;4
1283;1896;Appartement;33;1
1284;1912;Appartement;52;3
1285;1979;Appartement;43;2
1286;1978;Appartement;89;4
1287;1954;Appartement;82;4
1288;1911;Maison;82;4
1289;2013;Appartement;122;3
1290;2007;Maison;79;4
1291;1939;Appartement;82;4
1292;1906;Appartement;53;3
1293;1908;Appartement;68;3
1294;1908;Appartement;48;1
1295;1910;Appartement;42;2
1296;2033;Appartement;25;1
1297;2048;Appartement;53;3
1298;2066;Appartement;48;2
1299;2090;Appartement;41;2
1300;2156;Appartement;95;5
1301;2156;Appartement;99;4
1302;2156;Appartement;49;3
1303;2158;Appartement;33;2
1304;2159;Appartement;62;4
1305;2169;Appartement;23;1
1306;2170;Appartement;36;1
1307;3196;Appartement;40;1
1308;3214;Appartement;24;1
1309;3214;Appartement;20;1
1310;3195;Appartement;51;2
1311;3213;Appartement;45;2
1312;3213;Appartement;72;3
1313;3213;Appartement;26;1
1314;3213;Appartement;57;3
1315;3213;Appartement;26;2
1316;3200;Appartement;25;1
1317;3198;Appartement;10;1
1318;3198;Appartement;28;2
1319;3198;Appartement;20;2
1320;3199;Appartement;24;1
1321;3199;Appartement;95;3
1322;3199;Appartement;105;3
1323;3197;Appartement;35;1
1324;3197;Appartement;173;6
1325;3202;Appartement;27;1
1326;3202;Appartement;46;2
1327;3202;Appartement;60;1
1328;3201;Appartement;102;4
1329;3201;Appartement;45;3
1330;3201;Appartement;49;3
1331;3203;Appartement;16;1
1332;3203;Appartement;23;2
1333;3203;Appartement;66;2
1334;3203;Appartement;80;3
1335;3203;Appartement;29;2
1336;3204;Appartement;50;3
1337;3204;Appartement;80;4
1338;3204;Appartement;39;3
1339;3205;Appartement;29;2
1340;3205;Appartement;23;1
1341;3205;Appartement;25;1
1342;3205;Appartement;57;2
1343;3206;Appartement;26;2
1344;3206;Appartement;48;3
1345;3206;Appartement;65;3
1346;3206;Appartement;25;2
1347;3207;Appartement;31;2
1348;3207;Appartement;93;3
1349;3208;Appartement;75;3
1350;3208;Appartement;35;1
1351;3208;Appartement;52;2
1352;3208;Appartement;77;3
1353;3209;Appartement;12;1
1354;3209;Appartement;29;2
1355;3209;Appartement;9;1
1356;3209;Appartement;33;2
1357;3209;Appartement;27;2
1358;3210;Appartement;80;4
1359;3210;Appartement;22;1
1360;3210;Appartement;23;1
1361;3210;Appartement;47;3
1362;3210;Appartement;27;2
1363;3210;Appartement;27;1
1364;3210;Appartement;32;2
1365;3210;Appartement;30;2
1366;3212;Appartement;39;2
1367;3211;Appartement;53;3
1368;3211;Appartement;90;4
1369;3211;Appartement;79;4
1370;3211;Appartement;100;5
1371;3211;Appartement;30;1
1372;2224;Appartement;32;2
1373;2224;Appartement;47;3
1374;2290;Appartement;49;2
1375;2348;Appartement;69;3
1376;2302;Appartement;33;2
1377;2357;Appartement;68;3
1378;2288;Appartement;62;2
1379;2401;Appartement;55;3
1380;2265;Maison;84;4
1381;2350;Appartement;63;3
1382;2296;Maison;100;5
1383;2403;Maison;60;3
1384;2360;Maison;73;4
1385;2254;Appartement;45;2
1386;2344;Appartement;48;2
1387;2346;Appartement;25;1
1388;2409;Appartement;60;3
1389;2431;Appartement;50;1
1390;2423;Appartement;46;2
1391;2443;Appartement;47;3
1392;2496;Appartement;44;2
1393;2429;Appartement;21;1
1394;2417;Appartement;78;3
1395;2424;Appartement;36;2
1396;2424;Appartement;28;1
1397;2420;Appartement;81;5
1398;2495;Appartement;28;1
1399;2452;Appartement;37;1
1400;2434;Appartement;66;3
1401;2455;Appartement;84;4
1402;2445;Appartement;71;2
1403;2422;Appartement;44;2
1404;2408;Appartement;59;3
1405;2408;Appartement;74;3
1406;2447;Appartement;22;1
1407;2425;Maison;80;4
1408;2413;Appartement;45;2
1409;2451;Appartement;40;2
1410;2407;Appartement;55;3
1411;2407;Appartement;39;2
1412;2410;Appartement;28;2
1413;2527;Appartement;52;2
1414;2535;Appartement;29;1
1415;2543;Appartement;42;3
1416;2568;Appartement;70;3
1417;2638;Appartement;42;3
1418;2637;Appartement;78;4
1419;2637;Appartement;70;3
1420;2637;Appartement;76;4
1421;2632;Appartement;25;1
1422;2635;Appartement;44;2
1423;2658;Appartement;32;2
1424;2703;Maison;20;2
1425;2719;Appartement;45;2
1426;2718;Appartement;19;1
1427;2717;Appartement;33;2
1428;2731;Appartement;30;1
1429;2731;Appartement;22;1
1430;2806;Appartement;120;5
1431;2814;Appartement;35;2
1432;2815;Appartement;67;3
1433;2926;Appartement;32;1
1434;2819;Appartement;81;4
1435;2871;Maison;83;4
1436;2856;Appartement;82;4
1437;2818;Appartement;61;3
1438;2831;Appartement;54;3
1439;2885;Appartement;38;2
1440;2889;Appartement;19;1
1441;2821;Appartement;88;5
1442;2870;Maison;68;4
1443;2852;Appartement;82;5
1444;2853;Appartement;61;2
1445;2854;Maison;78;4
1446;2921;Appartement;86;3
1447;2923;Appartement;44;2
1448;2848;Appartement;21;1
1449;2971;Appartement;64;3
1450;2948;Appartement;22;1
1451;2948;Appartement;36;2
1452;2948;Appartement;60;3
1453;2948;Appartement;30;2
1454;2948;Appartement;38;2
1455;2946;Appartement;94;4
1456;2955;Maison;72;4
1457;2955;Appartement;64;3
1458;2955;Appartement;38;2
1459;2955;Appartement;77;3
1460;2966;Appartement;70;3
1461;2966;Appartement;81;4
1462;2966;Appartement;14;1
1463;2965;Appartement;86;4
1464;2964;Appartement;82;4
1465;2970;Appartement;56;3
1466;2953;Appartement;35;2
1467;2953;Appartement;43;3
1468;2950;Appartement;61;3
1469;2945;Appartement;29;2
1470;2947;Appartement;36;2
1471;2949;Appartement;79;3
1472;2967;Appartement;24;1
1473;2952;Appartement;85;4
1474;2962;Appartement;37;1
1475;2968;Appartement;72;3
1476;2944;Appartement;38;2
1477;2944;Appartement;76;4
1478;2954;Appartement;40;2
1479;2954;Appartement;60;3
1480;2974;Appartement;38;2
1481;2941;Appartement;28;2
1482;2943;Appartement;52;3
1483;2972;Appartement;30;1
1484;2956;Appartement;83;4
1485;2956;Appartement;74;4
1486;2963;Appartement;13;1
1487;2986;Appartement;65;3
1488;3004;Maison;89;5
1489;2985;Appartement;30;3
1490;2992;Appartement;74;4
1491;2998;Appartement;72;3
1492;3005;Appartement;66;3
1493;2982;Appartement;42;2
1494;2987;Appartement;34;1
1495;3014;Appartement;51;2
1496;2990;Appartement;54;3
1497;3052;Maison;75;3
1498;3023;Appartement;20;1
1499;3025;Appartement;38;2
1500;3025;Appartement;48;2
1501;3046;Appartement;30;2
1502;3026;Appartement;63;3
1503;3064;Appartement;35;2
1504;3022;Appartement;49;3
1505;3060;Appartement;34;2
1506;3060;Appartement;87;3
1507;3037;Appartement;65;3
1508;3043;Maison;113;5
1509;3021;Appartement;51;3
1510;3035;Appartement;50;3
1511;3061;Appartement;63;3
1512;3061;Appartement;32;1
1513;3061;Appartement;45;2
1514;3061;Appartement;34;2
1515;3034;Maison;25;2
1516;3034;Appartement;35;2
1517;3034;Appartement;25;2
1518;3034;Maison;35;2
1519;3078;Appartement;75;4
1520;3135;Appartement;56;3
1521;3134;Appartement;74;3
1522;3075;Appartement;100;6
1523;3067;Appartement;107;3
1524;3142;Appartement;70;3
1525;3070;Appartement;38;2
1526;3166;Maison;100;5
1527;3164;Appartement;61;3
1528;3164;Appartement;72;3
1529;3165;Appartement;43;2
1530;82;Appartement;24;1
1531;374;Appartement;47;2
1532;369;Appartement;27;2
1533;367;Appartement;85;4
1534;372;Maison;44;3
1535;447;Appartement;40;1
1536;433;Appartement;64;3
1537;466;Appartement;62;4
1538;480;Appartement;24;2
1539;492;Appartement;73;3
1540;761;Appartement;40;2
1541;885;Appartement;43;2
1542;1135;Appartement;116;4
1543;1166;Maison;140;8
1544;1383;Appartement;46;2
1545;1365;Appartement;42;2
1546;1536;Appartement;107;4
1547;1512;Appartement;54;2
1548;1749;Appartement;35;1
1549;1777;Appartement;39;2
1550;1808;Appartement;17;1
1551;1928;Appartement;48;1
1552;2064;Appartement;23;1
1553;2156;Appartement;26;2
1554;3198;Appartement;44;2
1555;2285;Appartement;60;3
1556;2474;Maison;56;3
1557;2566;Appartement;74;3
1558;2646;Appartement;48;3
1559;2733;Maison;45;1
1560;2731;Appartement;22;1
1561;2809;Appartement;43;2
1562;2814;Appartement;42;2
1563;2814;Appartement;90;2
1564;2886;Maison;64;4
1565;2850;Appartement;35;3
1566;3007;Appartement;27;1
1567;3114;Appartement;72;3
1568;631;Appartement;44;2
1569;50;Appartement;77;3
1570;17;Appartement;73;4
1571;144;Appartement;90;4
1572;143;Appartement;72;4
1573;142;Appartement;19;1
1574;165;Appartement;45;2
1575;250;Appartement;75;3
1576;304;Appartement;22;1
1577;300;Appartement;28;3
1578;301;Maison;36;2
1579;302;Appartement;56;3
1580;326;Appartement;68;3
1581;334;Appartement;105;5
1582;315;Appartement;47;1
1583;315;Appartement;44;2
1584;315;Appartement;70;2
1585;315;Appartement;84;3
1586;314;Appartement;42;2
1587;314;Appartement;77;3
1588;323;Appartement;44;2
1589;323;Appartement;43;3
1590;323;Appartement;19;1
1591;322;Appartement;48;3
1592;327;Appartement;79;3
1593;327;Appartement;28;2
1594;327;Appartement;72;3
1595;327;Appartement;96;4
1596;325;Appartement;76;3
1597;325;Appartement;60;2
1598;343;Maison;40;3
1599;346;Appartement;88;4
1600;342;Appartement;49;3
1601;316;Maison;90;3
1602;383;Maison;79;4
1603;390;Appartement;36;2
1604;425;Appartement;34;1
1605;514;Appartement;70;3
1606;584;Maison;81;4
1607;565;Appartement;60;4
1608;618;Appartement;53;2
1609;618;Appartement;43;2
1610;622;Appartement;27;1
1611;663;Appartement;35;2
1612;663;Appartement;27;2
1613;665;Appartement;127;5
1614;733;Appartement;45;2
1615;731;Appartement;65;3
1616;732;Appartement;24;1
1617;797;Appartement;67;3
1618;783;Appartement;60;3
1619;814;Appartement;86;5
1620;815;Appartement;55;2
1621;799;Appartement;113;4
1622;798;Appartement;76;4
1623;802;Appartement;61;4
1624;904;Appartement;25;1
1625;944;Appartement;22;1
1626;949;Appartement;24;2
1627;901;Appartement;50;2
1628;963;Maison;139;6
1629;963;Appartement;81;4
1630;966;Appartement;65;3
1631;965;Appartement;56;3
1632;1010;Appartement;37;2
1633;1035;Appartement;19;1
1634;1057;Maison;98;5
1635;1181;Appartement;63;3
1636;1170;Appartement;40;2
1637;1248;Appartement;30;1
1638;1204;Maison;117;5
1639;1205;Appartement;32;1
1640;1211;Appartement;115;4
1641;1290;Maison;70;3
1642;1327;Appartement;67;3
1643;1277;Appartement;32;1
1644;1277;Appartement;106;5
1645;1289;Maison;261;7
1646;1301;Appartement;83;4
1647;1373;Appartement;38;2
1648;1356;Appartement;65;3
1649;1419;Appartement;68;3
1650;1441;Appartement;110;3
1651;1637;Appartement;76;4
1652;1637;Appartement;67;3
1653;1670;Appartement;45;2
1654;1681;Appartement;39;2
1655;1681;Appartement;44;2
1656;1627;Appartement;56;2
1657;1667;Appartement;49;2
1658;1666;Maison;121;6
1659;1741;Appartement;53;3
1660;1736;Appartement;98;3
1661;1809;Maison;83;3
1662;1976;Maison;136;4
1663;2007;Appartement;68;4
1664;1931;Appartement;62;3
1665;1913;Appartement;62;2
1666;1906;Appartement;18;1
1667;1908;Appartement;65;2
1668;1909;Appartement;23;2
1669;1910;Appartement;58;2
1670;2038;Appartement;34;1
1671;2056;Appartement;165;5
1672;2084;Appartement;29;1
1673;2086;Appartement;35;1
1674;2131;Appartement;90;3
1675;2156;Appartement;29;2
1676;2158;Appartement;21;1
1677;3196;Appartement;225;6
1678;3214;Appartement;23;1
1679;3213;Appartement;78;2
1680;3200;Appartement;75;3
1681;3200;Appartement;68;2
1682;3198;Appartement;62;3
1683;3199;Appartement;94;4
1684;3202;Appartement;54;2
1685;3201;Appartement;69;3
1686;3201;Appartement;14;1
1687;3201;Appartement;13;1
1688;3201;Appartement;34;2
1689;3203;Appartement;20;1
1690;3205;Appartement;71;3
1691;3205;Appartement;98;5
1692;3206;Appartement;47;2
1693;3206;Appartement;27;2
1694;3207;Appartement;30;2
1695;3207;Appartement;33;2
1696;3207;Appartement;45;3
1697;3208;Appartement;45;2
1698;3208;Appartement;25;2
1699;3208;Appartement;43;2
1700;3208;Appartement;107;4
1701;3208;Appartement;50;1
1702;3208;Appartement;19;1
1703;3210;Appartement;24;1
1704;3210;Appartement;29;1
1705;3210;Appartement;53;3
1706;3212;Appartement;29;1
1707;3211;Appartement;29;2
1708;2247;Appartement;70;3
1709;2213;Appartement;42;2
1710;2222;Appartement;39;2
1711;2276;Maison;100;6
1712;2261;Appartement;60;3
1713;2345;Appartement;46;2
1714;2321;Appartement;42;1
1715;2288;Appartement;52;2
1716;2259;Appartement;35;1
1717;2256;Appartement;34;1
1718;2269;Appartement;41;2
1719;2344;Maison;89;5
1720;2409;Appartement;32;2
1721;2424;Appartement;105;5
1722;2420;Appartement;66;4
1723;2411;Appartement;62;3
1724;2422;Appartement;57;3
1725;2450;Appartement;72;3
1726;2500;Appartement;20;1
1727;2425;Appartement;66;3
1728;2535;Appartement;44;2
1729;2566;Appartement;21;1
1730;2634;Appartement;23;2
1731;2640;Appartement;69;3
1732;2642;Appartement;68;2
1733;2642;Appartement;49;2
1734;2642;Appartement;43;2
1735;2628;Appartement;95;4
1736;2628;Appartement;62;3
1737;2639;Appartement;67;1
1738;2623;Maison;60;3
1739;2625;Appartement;95;5
1740;2624;Appartement;115;5
1741;2658;Appartement;20;1
1742;2729;Maison;84;5
1743;2716;Appartement;47;2
1744;2717;Appartement;52;3
1745;2717;Appartement;37;2
1746;2731;Appartement;23;1
1747;2805;Appartement;64;3
